"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2017","47.26","47.66","47.67","47.09","17.59M","-0.21%"
"07/02/2017","47.36","47.99","48.05","47.13","15.11M","-1.09%"
"06/25/2017","47.88","49.89","50.36","47.87","25.42M","-3.93%"
"06/18/2017","49.84","51.49","51.77","49.76","21.21M","-3.28%"
"06/11/2017","51.53","50.86","51.97","50.63","27.51M","1.68%"
"06/04/2017","50.68","50.93","51.18","50.34","20.71M","-0.65%"
"05/28/2017","51.01","50.47","51.17","50.33","22.78M","1.11%"
"05/21/2017","50.45","49.82","50.62","49.66","23.80M","1.14%"
"05/14/2017","49.88","49.86","50.03","49.34","23.05M","0.02%"
"05/07/2017","49.87","50.10","50.13","49.15","23.85M","-0.40%"
"04/30/2017","50.07","49.81","50.14","49.26","20.48M","0.54%"
"04/23/2017","49.80","50.03","50.33","49.68","20.68M","-0.36%"
"04/16/2017","49.98","49.52","50.15","49.29","20.35M","1.13%"
"04/09/2017","49.42","49.69","49.86","49.01","28.22M","-0.54%"
"04/02/2017","49.69","49.68","50.48","49.40","26.23M","-0.18%"
"03/26/2017","49.78","50.55","50.80","49.31","29.13M","-1.27%"
"03/19/2017","50.42","50.70","51.47","50.16","29.74M","-0.49%"
"03/12/2017","50.67","49.59","50.95","49.53","25.60M","2.10%"
"03/05/2017","49.63","50.60","50.61","49.30","22.45M","-1.47%"
"02/26/2017","50.37","50.45","50.89","49.64","29.57M","-0.26%"
"02/19/2017","50.50","47.74","50.58","47.57","33.49M","5.65%"
"02/12/2017","47.80","49.06","49.29","47.68","27.44M","-2.55%"
"02/05/2017","49.05","48.97","49.41","48.61","19.12M","0.45%"
"01/29/2017","48.83","48.62","49.60","48.10","25.22M","0.72%"
"01/22/2017","48.48","49.21","49.30","48.23","20.79M","-1.18%"
"01/15/2017","49.06","48.95","49.84","48.82","15.66M","0.53%"
"01/08/2017","48.80","48.90","49.16","48.19","17.57M","-0.43%"
"01/01/2017","49.01","49.15","49.30","48.61","17.48M","-0.37%"
"12/25/2016","49.19","49.32","49.55","48.80","10.76M","-0.28%"
"12/18/2016","49.33","49.05","49.55","48.67","13.65M","0.84%"
"12/11/2016","48.92","47.83","49.64","47.79","30.64M","2.04%"
"12/04/2016","47.94","46.60","47.95","46.23","25.86M","2.52%"
"11/27/2016","46.76","47.83","48.70","46.20","32.61M","-2.13%"
"11/20/2016","47.78","47.25","47.95","47.05","17.36M","1.38%"
"11/13/2016","47.13","47.51","48.61","46.82","31.61M","-1.36%"
"11/06/2016","47.78","50.26","51.04","47.08","44.72M","-4.65%"
"10/30/2016","50.11","50.85","52.23","49.52","28.42M","-1.16%"
"10/23/2016","50.70","50.75","51.06","50.37","20.70M","0.34%"
"10/16/2016","50.53","50.68","51.26","50.30","18.68M","-0.06%"
"10/09/2016","50.56","49.28","51.07","49.16","25.25M","2.85%"
"10/02/2016","49.16","51.21","51.27","49.14","32.71M","-4.17%"
"09/25/2016","51.30","53.55","53.73","51.11","29.21M","-4.17%"
"09/18/2016","53.53","52.10","53.62","51.85","21.19M","3.00%"
"09/11/2016","51.97","50.78","52.14","50.77","44.33M","2.16%"
"09/04/2016","50.87","51.91","52.51","50.80","19.85M","-1.80%"
"08/28/2016","51.80","51.51","51.85","50.84","23.94M","1.47%"
"08/21/2016","51.05","52.09","52.28","50.88","22.78M","-1.75%"
"08/14/2016","51.96","52.34","52.48","50.00","45.17M","-0.74%"
"08/07/2016","52.35","52.71","53.13","52.00","21.13M","-0.55%"
"07/31/2016","52.64","53.44","53.80","52.48","21.32M","-1.61%"
"07/24/2016","53.50","54.50","54.60","53.03","30.51M","-1.91%"
"07/17/2016","54.54","53.65","54.64","53.08","21.15M","1.70%"
"07/10/2016","53.63","53.89","54.08","52.78","30.13M","-0.94%"
"07/03/2016","54.14","53.80","54.48","52.95","23.42M","0.58%"
"06/26/2016","53.83","51.24","53.95","51.16","39.68M","5.16%"
"06/19/2016","51.19","51.00","51.69","50.42","26.54M","0.08%"
"06/12/2016","51.15","51.00","51.40","50.66","29.35M","0.08%"
"06/05/2016","51.11","50.41","51.23","49.85","20.05M","1.85%"
"05/29/2016","50.18","48.95","50.43","48.84","21.56M","2.07%"
"05/22/2016","49.16","48.76","49.35","48.05","18.24M","1.05%"
"05/15/2016","48.65","49.75","49.96","47.62","22.25M","-2.49%"
"05/08/2016","49.89","49.65","50.35","49.34","29.52M","0.81%"
"05/01/2016","49.49","50.25","51.56","48.83","46.70M","-1.22%"
"04/24/2016","50.10","49.19","50.12","48.76","24.43M","1.71%"
"04/17/2016","49.26","50.71","51.11","48.72","20.79M","-2.80%"
"04/10/2016","50.68","50.58","50.99","50.07","15.15M","-0.10%"
"04/03/2016","50.73","51.71","51.78","50.01","22.53M","-1.88%"
"03/27/2016","51.70","50.83","51.79","50.53","18.59M","1.57%"
"03/20/2016","50.90","50.50","50.98","50.07","13.12M","0.28%"
"03/13/2016","50.76","49.89","51.01","49.54","26.15M","1.95%"
"03/06/2016","49.79","48.55","50.14","48.07","26.80M","2.39%"
"02/28/2016","48.63","48.28","48.77","46.56","28.89M","0.91%"
"02/21/2016","48.19","48.61","49.43","48.10","19.63M","-0.78%"
"02/14/2016","48.57","48.01","48.93","47.47","20.71M","1.38%"
"02/07/2016","47.91","48.18","49.35","47.56","31.24M","-0.64%"
"01/31/2016","48.22","48.94","50.24","47.26","49.29M","-1.43%"
"01/24/2016","48.92","47.42","49.00","47.09","22.75M","3.32%"
"01/17/2016","47.35","47.25","48.04","46.34","27.55M","0.38%"
"01/10/2016","47.17","46.80","47.55","46.00","30.09M","1.18%"
"01/03/2016","46.62","46.42","47.49","46.25","29.70M","-0.36%"
"12/27/2015","46.79","46.99","47.50","46.39","12.38M","-0.66%"
"12/20/2015","47.10","46.40","47.25","46.00","15.59M","1.95%"
"12/13/2015","46.20","44.46","46.80","44.39","29.73M","4.05%"
"12/06/2015","44.40","44.72","45.74","43.93","19.82M","-0.96%"
"11/29/2015","44.83","44.66","45.24","43.72","25.34M","0.56%"
"11/22/2015","44.58","45.30","45.44","44.32","10.93M","-1.46%"
"11/15/2015","45.24","43.91","45.67","43.87","19.55M","2.94%"
"11/08/2015","43.95","43.48","45.14","43.38","22.23M","0.83%"
"11/01/2015","43.59","45.10","46.04","43.47","28.54M","-3.35%"
"10/25/2015","45.10","46.00","46.26","44.38","25.22M","-1.55%"
"10/18/2015","45.81","45.98","46.62","45.55","20.24M","-0.89%"
"10/11/2015","46.22","44.98","46.25","44.98","17.42M","2.80%"
"10/04/2015","44.96","44.79","45.23","44.44","19.02M","0.60%"
"09/27/2015","44.69","44.04","44.90","43.90","24.40M","1.27%"
"09/20/2015","44.13","43.48","44.57","42.80","27.30M","1.61%"
"09/13/2015","43.43","42.72","44.07","42.35","22.58M","1.69%"
"09/06/2015","42.71","42.50","42.95","42.08","22.13M","1.74%"
"08/30/2015","41.98","43.59","43.69","41.81","27.91M","-4.02%"
"08/23/2015","43.74","44.03","45.47","42.49","49.91M","-4.50%"
"08/16/2015","45.80","46.50","46.84","45.72","26.17M","-1.14%"
"08/09/2015","46.33","45.53","46.70","45.33","26.48M","1.76%"
"08/02/2015","45.53","44.75","45.69","44.33","22.11M","1.79%"
"07/26/2015","44.73","43.01","45.09","42.94","24.26M","4.31%"
"07/19/2015","42.88","43.47","43.56","42.45","21.33M","-1.45%"
"07/12/2015","43.51","43.52","44.00","43.01","19.64M","0.35%"
"07/05/2015","43.36","42.93","44.59","42.80","36.24M","1.10%"
"06/28/2015","42.89","41.91","42.95","41.74","21.22M","2.39%"
"06/21/2015","41.89","42.77","42.90","41.40","21.65M","-1.97%"
"06/14/2015","42.73","42.28","43.47","41.97","22.84M","1.02%"
"06/07/2015","42.30","42.96","42.96","42.26","20.74M","-0.84%"
"05/31/2015","42.66","43.77","43.92","42.51","32.94M","-2.36%"
"05/24/2015","43.69","43.12","43.94","42.73","24.01M","1.06%"
"05/17/2015","43.23","43.52","44.00","42.89","21.06M","-1.12%"
"05/10/2015","43.72","44.15","44.29","42.95","31.72M","-0.97%"
"05/03/2015","44.15","44.90","45.33","43.76","32.28M","-1.49%"
"04/26/2015","44.82","44.98","45.05","43.96","28.53M","-0.11%"
"04/19/2015","44.87","44.25","45.23","44.12","21.45M","1.72%"
"04/12/2015","44.11","44.48","44.75","43.80","18.66M","-1.14%"
"04/05/2015","44.62","44.80","45.44","43.85","26.60M","-0.04%"
"03/29/2015","44.64","44.24","44.80","43.90","18.54M","1.43%"
"03/22/2015","44.01","45.04","45.36","43.70","23.84M","-2.13%"
"03/15/2015","44.97","44.12","45.49","44.12","27.13M","2.32%"
"03/08/2015","43.95","44.11","44.57","43.55","31.61M","-0.32%"
"03/01/2015","44.09","45.80","45.80","43.88","32.85M","-3.71%"
"02/22/2015","45.79","46.28","47.05","45.52","24.55M","-0.76%"
"02/15/2015","46.14","45.69","46.97","45.22","24.76M","0.57%"
"02/08/2015","45.88","48.21","48.80","45.54","40.03M","-4.75%"
"02/01/2015","48.17","50.65","51.14","47.87","41.00M","-5.03%"
"01/25/2015","50.72","52.06","53.16","50.64","30.01M","-2.89%"
"01/18/2015","52.23","51.40","52.47","51.17","18.36M","1.71%"
"01/11/2015","51.35","49.95","51.39","49.44","27.12M","3.32%"
"01/04/2015","49.70","49.38","50.69","48.91","29.96M","0.67%"
